PdfType: replica
Format: lhagrid1
FromMCReplica: 309
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00 -6.0391450e-01  1.4635708e+00  1.4634501e+00  1.4634501e+00 -5.1644433e-02  1.4634430e+00  1.4634430e+00  1.4631890e+00 -6.0391450e-01  0.0000000e+00 
  0.0000000e+00 -3.5732643e-01  1.7025064e+00  1.7023834e+00  1.7023834e+00 -1.7353417e+00  1.7023778e+00  1.7023778e+00  1.7021188e+00 -3.5732633e-01  0.0000000e+00 
  0.0000000e+00 -6.4100229e-02  1.9882167e+00  1.9880914e+00  1.9880914e+00 -3.7800332e+00  1.9880871e+00  1.9880871e+00  1.9878233e+00 -6.4100032e-02  0.0000000e+00 
  0.0000000e+00  2.7945841e-01  2.3243881e+00  2.3242607e+00  2.3242608e+00 -6.0524375e+00  2.3242579e+00  2.3242579e+00  2.3239890e+00  2.7945870e-01  0.0000000e+00 
  0.0000000e+00  6.7736484e-01  2.7150289e+00  2.7148992e+00  2.7148992e+00 -8.3752005e+00  2.7148977e+00  2.7148978e+00  2.7146239e+00  6.7736523e-01  0.0000000e+00 
  0.0000000e+00  1.1355769e+00  3.1660896e+00  3.1659577e+00  3.1659577e+00 -1.0498738e+01  3.1659576e+00  3.1659577e+00  3.1656789e+00  1.1355774e+00  0.0000000e+00 
  0.0000000e+00  1.6585408e+00  3.6820101e+00  3.6818759e+00  3.6818760e+00 -1.2149858e+01  3.6818774e+00  3.6818775e+00  3.6815936e+00  1.6585414e+00  0.0000000e+00 
  0.0000000e+00  2.2530875e+00  4.2696151e+00  4.2694788e+00  4.2694788e+00 -1.2969674e+01  4.2694817e+00  4.2694818e+00  4.2691928e+00  2.2530881e+00  0.0000000e+00 
  0.0000000e+00  2.9341557e+00  4.9438376e+00  4.9436990e+00  4.9436991e+00 -1.2451394e+01  4.9437034e+00  4.9437035e+00  4.9434095e+00  2.9341565e+00  0.0000000e+00 
  0.0000000e+00  3.6963474e+00  5.6992741e+00  5.6991332e+00  5.6991333e+00 -1.0228652e+01  5.6991391e+00  5.6991393e+00  5.6988402e+00  3.6963483e+00  0.0000000e+00 
  0.0000000e+00  4.5614772e+00  6.5577340e+00  6.5575909e+00  6.5575910e+00 -5.6028057e+00  6.5575984e+00  6.5575986e+00  6.5572942e+00  4.5614782e+00  0.0000000e+00 
  0.0000000e+00  5.5277780e+00  7.5176712e+00  7.5175260e+00  7.5175262e+00  1.8373945e+00  7.5175350e+00  7.5175352e+00  7.5172259e+00  5.5277790e+00  0.0000000e+00 
  0.0000000e+00 -5.8035576e-01  1.4243232e+00  1.4241899e+00  1.4241899e+00 -5.0104696e-02  1.4241873e+00  1.4241873e+00  1.4239061e+00 -5.8035576e-01  0.0000000e+00 
  0.0000000e+00 -3.4091033e-01  1.6563415e+00  1.6562057e+00  1.6562058e+00 -1.6350629e+00  1.6562048e+00  1.6562048e+00  1.6559181e+00 -3.4091020e-01  0.0000000e+00 
  0.0000000e+00 -5.7051559e-02  1.9329055e+00  1.9327673e+00  1.9327673e+00 -3.5255108e+00  1.9327680e+00  1.9327680e+00  1.9324758e+00 -5.7051310e-02  0.0000000e+00 
  0.0000000e+00  2.7470560e-01  2.2574928e+00  2.2573523e+00  2.2573524e+00 -5.5847756e+00  2.2573547e+00  2.2573547e+00  2.2570569e+00  2.7470597e-01  0.0000000e+00 
  0.0000000e+00  6.5818731e-01  2.6339226e+00  2.6337796e+00  2.6337796e+00 -7.6334813e+00  2.6337836e+00  2.6337837e+00  2.6334804e+00  6.5818780e-01  0.0000000e+00 
  0.0000000e+00  1.0989820e+00  3.0677764e+00  3.0676309e+00  3.0676310e+00 -9.4280983e+00  3.0676366e+00  3.0676367e+00  3.0673279e+00  1.0989826e+00  0.0000000e+00 
