PdfType: replica
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00 
1.14018E+00 1.22539E+00 1.32482E+00 1.44156E+00 1.57954E+00 1.74381E+00 1.94091E+00 2.12132E+00 2.17945E+00 2.49622E+00 2.89383E+00 3.39925E+00 4.05063E+00 4.90286E+00 6.03623E+00 7.57063E+00 9.68869E+00 1.26749E+01 1.69835E+01 2.33578E+01 3.30501E+01 4.82334E+01 7.28041E+01 1.13998E+02 1.85779E+02 3.16228E+02 
-5 -4 -3 -2 -1 1 2 3 4 5 21 
5.64698E-02 1.64788E-01 4.33224E-02 1.47545E+00 1.47773E+00 1.47771E+00 1.47679E+00 4.33225E-02 1.64788E-01 5.64698E-02 -1.16576E+00 
5.64698E-02 1.64788E-01 6.78175E-02 1.48833E+00 1.49063E+00 1.49062E+00 1.48972E+00 6.78176E-02 1.64788E-01 5.64698E-02 -4.22184E-01 
5.64698E-02 1.75383E-02 1.05165E-01 1.51409E+00 1.51641E+00 1.51642E+00 1.51554E+00 1.05165E-01 1.75383E-02 5.64698E-02 5.31337E-01 
5.64698E-02 6.96896E-02 1.57492E-01 1.55485E+00 1.55719E+00 1.55721E+00 1.55635E+00 1.57492E-01 6.96896E-02 5.64698E-02 1.72886E+00 
5.64698E-02 1.40327E-01 2.28309E-01 1.61398E+00 1.61634E+00 1.61637E+00 1.61553E+00 2.28309E-01 1.40327E-01 5.64698E-02 3.28447E+00 
5.64698E-02 2.32764E-01 3.20930E-01 1.69480E+00 1.69719E+00 1.69723E+00 1.69641E+00 3.20929E-01 2.32764E-01 5.64698E-02 5.29704E+00 
5.64698E-02 3.50763E-01 4.39117E-01 1.80109E+00 1.80350E+00 1.80355E+00 1.80276E+00 4.39116E-01 3.50763E-01 5.64698E-02 7.88700E+00 
5.64698E-02 4.62289E-01 5.50791E-01 1.90349E+00 1.90592E+00 1.90599E+00 1.90521E+00 5.50791E-01 4.62289E-01 5.64698E-02 1.03780E+01 
5.64698E-02 4.98583E-01 5.87128E-01 1.93711E+00 1.93955E+00 1.93962E+00 1.93885E+00 5.87128E-01 4.98583E-01 5.64698E-02 1.11990E+01 
5.64698E-02 6.96945E-01 7.85701E-01 2.12267E+00 2.12513E+00 2.12522E+00 2.12448E+00 7.85701E-01 6.96945E-01 5.64698E-02 1.57775E+01 
5.64698E-02 9.42492E-01 1.03146E+00 2.35535E+00 2.35783E+00 2.35794E+00 2.35722E+00 1.03146E+00 9.42492E-01 5.64698E-02 2.16512E+01 
5.64698E-02 1.24312E+00 1.33231E+00 2.64304E+00 2.64556E+00 2.64568E+00 2.64499E+00 1.33231E+00 1.24312E+00 5.64698E-02 2.91209E+01 
5.64698E-02 1.60785E+00 1.69727E+00 2.99479E+00 2.99733E+00 2.99747E+00 2.99681E+00 1.69727E+00 1.60785E+00 5.64698E-02 3.85365E+01 
3.37359E-01 2.00297E+00 2.09261E+00 3.37699E+00 3.37957E+00 3.37972E+00 3.37910E+00 2.09261E+00 2.00297E+00 3.37359E-01 5.02138E+01 
8.25650E-01 2.47712E+00 2.56699E+00 3.83814E+00 3.84075E+00 3.84093E+00 3.84034E+00 2.56699E+00 2.47712E+00 8.25650E-01 6.45728E+01 
1.41705E+00 3.05424E+00 3.14435E+00 4.40215E+00 4.40479E+00 4.40499E+00 4.40443E+00 3.14435E+00 3.05424E+00 1.41705E+00 8.21387E+01 
2.12833E+00 3.75111E+00 3.84147E+00 5.08582E+00 5.08849E+00 5.08871E+00 5.08820E+00 3.84146E+00 3.75111E+00 2.12833E+00 1.03498E+02 
