PdfType: replica
Format: lhagrid1
FromMCReplica: 484
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  2.5036958e-01  1.5666022e+00  1.5682727e+00  1.5682396e+00  4.5636493e-01  1.5683378e+00  1.5683708e+00  1.5664265e+00  2.5036958e-01  0.0000000e+00 
  0.0000000e+00  5.4667282e-01  1.8591971e+00  1.8608813e+00  1.8608475e+00 -1.1125075e+00  1.8609476e+00  1.8609814e+00  1.8590188e+00  5.4667297e-01  0.0000000e+00 
  0.0000000e+00  8.9559521e-01  2.2044811e+00  2.2061792e+00  2.2061447e+00 -2.9331513e+00  2.2062467e+00  2.2062811e+00  2.2043004e+00  8.9559551e-01  0.0000000e+00 
  0.0000000e+00  1.3012867e+00  2.6066002e+00  2.6083122e+00  2.6082770e+00 -4.8391597e+00  2.6083809e+00  2.6084160e+00  2.6064169e+00  1.3012871e+00  0.0000000e+00 
  0.0000000e+00  1.7683080e+00  3.0701108e+00  3.0718366e+00  3.0718008e+00 -6.6162417e+00  3.0719065e+00  3.0719424e+00  3.0699251e+00  1.7683086e+00  0.0000000e+00 
  0.0000000e+00  2.3032252e+00  3.6015757e+00  3.6033153e+00  3.6032787e+00 -7.9773232e+00  3.6033864e+00  3.6034230e+00  3.6013875e+00  2.3032259e+00  0.0000000e+00 
  0.0000000e+00  2.9112392e+00  4.2061918e+00  4.2079453e+00  4.2079080e+00 -8.6031102e+00  4.2080175e+00  4.2080549e+00  4.2060010e+00  2.9112400e+00  0.0000000e+00 
  0.0000000e+00  3.6000029e+00  4.8916090e+00  4.8933765e+00  4.8933385e+00 -8.0886081e+00  4.8934499e+00  4.8934881e+00  4.8914157e+00  3.6000039e+00  0.0000000e+00 
  0.0000000e+00  4.3851934e+00  5.6735012e+00  5.6752825e+00  5.6752439e+00 -5.8912871e+00  5.6753572e+00  5.6753961e+00  5.6733054e+00  4.3851945e+00  0.0000000e+00 
  0.0000000e+00  5.2628969e+00  6.5479516e+00  6.5497468e+00  6.5497074e+00 -1.5584792e+00  6.5498227e+00  6.5498623e+00  6.5477532e+00  5.2628981e+00  0.0000000e+00 
  0.0000000e+00  6.2557440e+00  7.5375883e+00  7.5393976e+00  7.5393575e+00  5.6412511e+00  7.5394746e+00  7.5395151e+00  7.5373874e+00  6.2557453e+00  0.0000000e+00 
  0.0000000e+00  7.3572125e+00  8.6359949e+00  8.6378179e+00  8.6377771e+00  1.6010671e+01  8.6378960e+00  8.6379373e+00  8.6357916e+00  7.3572139e+00  0.0000000e+00 
  0.0000000e+00  2.3864755e-01  1.5260621e+00  1.5278366e+00  1.5277997e+00  4.7073117e-01  1.5279076e+00  1.5279444e+00  1.5258704e+00  2.3864752e-01  0.0000000e+00 
  0.0000000e+00  5.2577902e-01  1.8095637e+00  1.8113528e+00  1.8113152e+00 -9.8270010e-01  1.8114252e+00  1.8114628e+00  1.8093693e+00  5.2577917e-01  0.0000000e+00 
  0.0000000e+00  8.6292978e-01  2.1431531e+00  2.1449569e+00  2.1449185e+00 -2.6317537e+00  2.1450305e+00  2.1450690e+00  2.1429560e+00  8.6293010e-01  0.0000000e+00 
  0.0000000e+00  1.2540147e+00  2.5307412e+00  2.5325598e+00  2.5325206e+00 -4.3085527e+00  2.5326347e+00  2.5326740e+00  2.5305413e+00  1.2540152e+00  0.0000000e+00 
  0.0000000e+00  1.7033739e+00  2.9766639e+00  2.9784972e+00  2.9784572e+00 -5.7991180e+00  2.9785734e+00  2.9786135e+00  2.9764614e+00  1.7033745e+00  0.0000000e+00 
  0.0000000e+00  2.2171632e+00  3.4870738e+00  3.4889218e+00  3.4888810e+00 -6.8250014e+00  3.4889993e+00  3.4890403e+00  3.4868686e+00  2.2171640e+00  0.0000000e+00 
